report_period,report_year,report_month,source_file,project_code,project_name,agency,approval_date,original_doc,revised_doc,anticipated_doc,original_cost_cr,revised_cost_cr,anticipated_cost_cr,cost_overrun_cr,cost_overrun_pct,cumulative_expenditure_cr,physical_progress_pct,financial_progress_pct,financial_vs_physical_gap_pct,time_overrun_months,delay_risk_level,root_cause_category,delay_narrative,sector,state,cost_escalation_ratio,expenditure_burn_ratio,log_original_cost,fund_drain_anomaly_flag,planned_duration_months,root_cause,delay_duration_days,risk_level,id
MAR-2025,2025,MAR,FRMarch2025.pdf,N18000396,ADDITIONAL TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM BHADLA-III PS AS PART OF RAJASTHAN REZ P,PGCIL,8-20242/2026,(N.A.),,2/2026,369.0,,369.0,0.0,0.0,0.001,1276.0,0.0,-1276.0,0.0,Low,On Schedule,,Power & Renewable Energy,Rajasthan,1.0,0.0,5.914,0,36.0,On Schedule,0,Low,1656
MAR-2025,2025,MAR,FRMarch2025.pdf,N18000286,SAMBHU KI BHURJ-II SOLAR 300MW,NTPC,3-20209/2021,(N.A.),,3/2025,1782.0,12.0,1782.0,0.0,0.0,1369.88,95.0,76.87,-18.13,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.769,7.486,0,36.0,On Schedule,0,Low,1657
MAR-2025,2025,MAR,FRMarch2025.pdf,N18000320,NOKH PLOT-1 SOLAR PV PROJECT 245MW,NTPC,3-20228/2023,(N.A.),,6/2025,1352.71,,1352.71,0.0,0.0,1022.36,45.0,75.58,30.58,0.0,High,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.756,7.211,1,36.0,On Schedule,0,High,1658
MAR-2025,2025,MAR,FRMarch2025.pdf,N18000321,NOKH PLOT-2 SOLAR PV PROJECT 245MW,NTPC,3-20228/2023,(N.A.),,3/2025,1409.52,,1409.52,0.0,0.0,1377.89,95.0,97.76,2.76,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.978,7.252,0,36.0,On Schedule,0,Low,1659
MAR-2025,2025,MAR,FRMarch2025.pdf,N18000322,NOKH PLOT-3 SOLAR PV PROJECT 245MW,NTPC,3-20228/2023,(N.A.),,5/2025,1426.94,,1426.94,0.0,0.0,1166.29,80.0,81.73,1.73,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.817,7.264,0,36.0,On Schedule,0,Low,1660
MAR-2025,2025,MAR,FRMarch2025.pdf,N18000347,BHADLA-II 500MW SOLAR PV PROJECT,NTPC,6-20223/2024,(N.A.),,9/2025,2598.92,,2598.92,0.0,0.0,1705.7,12.0,65.63,53.63,0.0,High,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.656,7.863,1,36.0,On Schedule,0,High,1661
MAR-2025,2025,MAR,FRMarch2025.pdf,N22000608,GC OF NATHDWARA - DEVGARH MADARIYA (82.5KM),NWR,1-20236/2028,(N.A.),,12/2026,968.92,,968.92,0.0,0.0,359.0837,1287.0,37.06,-1249.94,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.371,6.877,0,36.0,On Schedule,0,Low,1662
MAR-2025,2025,MAR,FRMarch2025.pdf,N22000593,GUDHA THATHANA MITHRI TEST TRACK FOR RDSO,NWR,4-20193/2025,(N.A.),,6/2025,528.48,,500.85,-27.63,-5.23,348.0575,1289.0,65.86,-1223.14,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,0.948,0.659,6.272,0,36.0,On Schedule,0,Low,1663
MAR-2025,2025,MAR,FRMarch2025.pdf,N22000605,DOUBLING BETWEEN CHURU- RATANGARH (42.81 KM),NWR,2-20232/2028,(N.A.),,6/2025,422.6,,422.6,0.0,0.0,179.6972,1291.0,42.52,-1248.48,0.0,Low,On Schedule,,Railways,Multi-State / Central,1.0,0.425,6.049,0,36.0,On Schedule,0,Low,1664
MAR-2025,2025,MAR,FRMarch2025.pdf,N24000912,WIDENING TO 2LPS FROM 0/0 TO 119/0 OF NH-157 IN THE STATE OF ODISHA.,MoRTH,8-20162/2017,(N.A.),,6/2025,287.7,,293.66,5.96,2.07,275.4298,1194.0,95.74,-1098.26,0.0,Low,On Schedule,"Background WIDENING TO 2LPS FROM 0/0 TO 119/0 OF NH-157 IN THE STATE OF ODISHA., BOUDH (BAUDA), ODISHA ( - ) 402 REHABILITATION AND UPGRADATION",Road Transport & Highways,Odisha,1.021,0.957,5.665,0,36.0,On Schedule,0,Low,1665
MAR-2025,2025,MAR,FRMarch2025.pdf,N24000917,WIDENING TO 2LPS FROM 269/30 TO 328/20 OF NH-49 IN THE STATE OF ODISHA,MoRTH,3-20188/2018,(N.A.),,6/2025,199.16,,199.16,0.0,0.0,158.7398,1196.0,79.7,-1116.3,0.0,Low,On Schedule,"Background WIDENING TO 2LPS FROM 269/30 TO 328/20 OF NH-49 IN THE STATE OF ODISHA, JHARSUGUDA, ODISHA ( - ) 446 REHABILITATION AND UPGRADATION",Road Transport & Highways,Odisha,1.0,0.797,5.299,0,36.0,On Schedule,0,Low,1666
MAR-2025,2025,MAR,FRMarch2025.pdf,N24001928,CONSTRUCTION OF 2 LANE WITH PAVED SHOULDER NORTHERN BYPASS PHASE-II OF KOTA CITY FROM DESIGN CHAINAG,MoRTH,3-20224/2025,(N.A.),,12/2025,317.74,,317.74,0.0,0.0,136.2311,1298.0,42.88,-1255.12,0.0,Low,On Schedule,,Road Transport & Highways,Rajasthan,1.0,0.429,5.764,0,36.0,On Schedule,0,Low,1667
MAR-2025,2025,MAR,FRMarch2025.pdf,N24002167,UPGRADATION TO 2 LANE WITH PAVED SHOULDER OF HANUMANGARH TO KENCHIYAN OF NH 54 ON EPC MODE IN THE ST,MoRTH,3-202410/2026,(N.A.),,10/2026,334.64,,334.64,0.0,0.0,73.002,1301.0,21.82,-1279.18,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.218,5.816,0,36.0,On Schedule,0,Low,1668
MAR-2025,2025,MAR,FRMarch2025.pdf,N24001530,UPGRADATION TO TWO LANE PAVED SHOULDER OF KOTHUN- LALSOT-KAROLI-DHOLPUR ROAD NH-23 (OLD NH-11B) IN TH,MoRTH,12-20219/2024,(N.A.),,7/2025,150.11,,150.11,0.0,0.0,69.8375,188.0,46.52,-141.48,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.465,5.018,0,36.0,On Schedule,0,Low,1669
MAR-2025,2025,MAR,FRMarch2025.pdf,N06000259,JAWAHAR KHANI OPENCAST (JK OC) MINE,SCCL,12-20213/2025,(N.A.),,3/2025,297.88,,297.88,0.0,0.0,46.372,1341.0,15.57,-1325.43,0.0,Low,On Schedule,,Coal & Mines,Multi-State / Central,1.0,0.156,5.7,0,36.0,On Schedule,0,Low,1670
MAR-2025,2025,MAR,FRMarch2025.pdf,N16000486,CGD PROJECT AT DHARMAPURI AND KRISHNAGIRI DISTRICTS,IOCL,3-20223/2030,(N.A.),,12/2030,501.0,,501.0,0.0,0.0,100.035,1345.0,19.97,-1325.03,0.0,Low,On Schedule,,Petroleum & Natural Gas,Multi-State / Central,1.0,0.2,6.219,0,36.0,On Schedule,0,Low,1671
MAR-2025,2025,MAR,FRMarch2025.pdf,N16000434,CBR 9 MMTPA PROJECT,CPCL,1-20216/2025,(N.A.),,6/2025,31580.0,31580.0,36354.0,4774.0,15.12,1320.41,10.2,4.18,-6.02,0.0,Medium,On Schedule,,Other Infrastructure,Multi-State / Central,1.151,0.042,10.36,0,36.0,On Schedule,0,Medium,1672
MAR-2025,2025,MAR,FRMarch2025.pdf,N24001717,BANGALORE CHENNAI EXPRESSWAY PHASE-III PACKAGE III (ARAKKONAM TO KANCHEEPURAM) FROM KM 204.500 TO K,NHAI,11-20208/2024,(N.A.),,3/2026,1155.49,1525.1,1525.1,369.61,31.99,485.6253,1362.0,42.03,-1319.97,0.0,Medium,On Schedule,,Road Transport & Highways,Tamil Nadu,1.32,0.42,7.053,0,36.0,On Schedule,0,Medium,1673
MAR-2025,2025,MAR,FRMarch2025.pdf,N24001719,4L BANGALORE-CHENNAI EXPRESSWAY FROM KM. 230.000 TO KM. 261.705 OF KANCHEPURAM TO SRIPERUMBUDUR SECT,NHAI,2-20217/2024,(N.A.),,10/2025,2948.31,3605.73,3605.73,657.42,22.3,808.7773,195.0,27.43,-167.57,0.0,Medium,On Schedule,,Road Transport & Highways,Tamil Nadu,1.223,0.274,7.989,0,36.0,On Schedule,0,Medium,1674
MAR-2025,2025,MAR,FRMarch2025.pdf,N24001722,6L OF MADURAVOYAL TO SRIPERUMBUDUR SECTION FROM KM. 13.800 TO KM. 37.000 OF NH-4 THROUGH STATE HIGH,NHAI,11-20212/2023,(N.A.),,12/2024,463.44,463.07,463.44,0.0,0.0,334.8099,1367.0,72.24,-1294.76,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.722,6.141,0,36.0,On Schedule,0,Low,1675
MAR-2025,2025,MAR,FRMarch2025.pdf,N24001725,6L OF SRIPERUMBUDUR TO KARAIPETTAI FROM KM 37.000 TO KM 71.015 OF NH 48,NHAI,1-20195/2021,(N.A.),,1/2025,819.89,1314.82,922.85,102.96,12.56,415.6057,1369.0,50.69,-1318.31,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.126,0.507,6.71,0,36.0,On Schedule,0,Low,1676
MAR-2025,2025,MAR,FRMarch2025.pdf,N24001829,FOUR LANING OF OTTANCHATRAM TO PALANI SECTION FROM KM 30/700 TO KM 55/000 OF NH 209(NEW NH-83) INCLU,MoRTH,10-202211/2024,(N.A.),,5/2025,172.15,,172.15,0.0,0.0,152.4798,196.0,88.57,-107.43,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.886,5.154,0,36.0,On Schedule,0,Low,1677
MAR-2025,2025,MAR,FRMarch2025.pdf,N24001968,CONSTRUCTION OF STRR (WEST SIDE)-NH948A-BALAGONDAPALLI (TAMIL NADU) TO KARNATAKA/TAMIL NADU BORDER F,NHAI,4-20225/2025,(N.A.),,5/2025,1260.74,,1260.74,0.0,0.0,487.4644,1372.0,38.66,-1333.34,0.0,Low,On Schedule,,Road Transport & Highways,Tamil Nadu,1.0,0.387,7.14,0,36.0,On Schedule,0,Low,1678
MAR-2025,2025,MAR,FRMarch2025.pdf,N24002084,4L OF THIRUMANGALAM TO VADUGAPATTI SECTION FROM KM 0.000 TO KM 36.000 OF NH-744,NHAI,3-20222/2025,(N.A.),,6/2025,1076.97,,1076.97,0.0,0.0,517.1083,1376.0,48.02,-1327.98,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.48,6.983,0,36.0,On Schedule,0,Low,1679
MAR-2025,2025,MAR,FRMarch2025.pdf,N24002113,4L OF LEFT-OVER WORKS INCLUDING ADDITIONAL STRUCTURES FROM KERALA/TAMIL NADU BORDER TO KANYAKUMARI S,NHAI,3-20238/2025,(N.A.),,8/2025,1141.78,,1141.78,0.0,0.0,369.2737,1383.0,32.34,-1350.66,0.0,Low,On Schedule,,Road Transport & Highways,Tamil Nadu,1.0,0.323,7.041,0,36.0,On Schedule,0,Low,1680
MAR-2025,2025,MAR,FRMarch2025.pdf,N04000104,UDAIPUR AIRPORT- CONSTRUCTION OF NEW INTEGRATED PASSENGER TERMINAL BUILDING,AAI,6-20233/2026,(N.A.),,3/2026,887.0,,887.0,0.0,0.0,285.9755,1254.0,32.24,-1221.76,0.0,Low,On Schedule,,Civil Aviation,Rajasthan,1.0,0.322,6.789,0,36.0,On Schedule,0,Low,1681
MAR-2025,2025,MAR,FRMarch2025.pdf,N16000496,"CGD PROJECT IN TONK, SAWAI MADHOPUR, DAUSA, KARAULI",HPCL,3-20223/2030,(N.A.),,3/2030,1751.0,,1751.0,0.0,0.0,281.3423,1257.0,16.07,-1240.93,0.0,Low,On Schedule,,Petroleum & Natural Gas,Multi-State / Central,1.0,0.161,7.469,0,36.0,On Schedule,0,Low,1682
MAR-2025,2025,MAR,FRMarch2025.pdf,N24001605,"4-LANING OF MELUR - PILLAYARPATTI - KARAIKUDI SECTION OF NH-338, NH-36, NH- 383",NHAI,6-20183/2022,(N.A.),,6/2025,1103.86,,1103.86,0.0,0.0,461.3276,1399.0,41.79,-1357.21,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.418,7.007,0,36.0,On Schedule,0,Low,1683
MAR-2025,2025,MAR,FRMarch2025.pdf,N06000202,GODAVARIKHANI COAL MINE,SCCL,7-20193/2023,(N.A.),,3/2025,438.98,,438.98,0.0,0.0,171.137,1402.0,38.99,-1363.01,0.0,Low,On Schedule,,Coal & Mines,Multi-State / Central,1.0,0.39,6.087,0,36.0,On Schedule,0,Low,1684
MAR-2025,2025,MAR,FRMarch2025.pdf,N06000210,RCE OF RAMAGUNDAM OPENCAST II EXTENSION PROJECT,SCCL,11-20153/2023,(N.A.),,3/2025,489.62,,489.62,0.0,0.0,405.547,1404.0,82.83,-1321.17,0.0,Low,On Schedule,,Coal & Mines,Multi-State / Central,1.0,0.828,6.196,0,36.0,On Schedule,0,Low,1685
MAR-2025,2025,MAR,FRMarch2025.pdf,N06000213,RCE OF KALYANIKHANI OPENCAST PROJECT,SCCL,3-20163/2020,(N.A.),,3/2025,384.32,,384.32,0.0,0.0,251.2375,1406.0,65.37,-1340.63,0.0,Low,On Schedule,,Coal & Mines,Multi-State / Central,1.0,0.654,5.954,0,36.0,On Schedule,0,Low,1686
MAR-2025,2025,MAR,FRMarch2025.pdf,N06000258,GOLETI OPENCAST MINE,SCCL,7-20213/2026,(N.A.),,3/2026,345.6,,345.6,0.0,0.0,67.072,1408.0,19.41,-1388.59,0.0,Low,On Schedule,,Coal & Mines,Multi-State / Central,1.0,0.194,5.848,0,36.0,On Schedule,0,Low,1687
MAR-2025,2025,MAR,FRMarch2025.pdf,N21000031,"COMPREHENSIVE PLANNING, DESIGNING, EXECUTION OF ALL INDIA INSTITUTE OF MEDICAL SCIENCES AT BIBINAGAR",HITES,12-20187/2024,(N.A.),,7/2025,1110.55,,1110.55,0.0,0.0,726.5981,1410.0,65.43,-1344.57,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.654,7.014,0,36.0,On Schedule,0,Low,1688
MAR-2025,2025,MAR,FRMarch2025.pdf,N24000247,REHABILITATION AND UPGRADATION OF NH-221 FROM KM 121/0 TO 165/00 (OF VIJAYAWADA-JAGDALPUR RUDRAMPUR,MoRTH,10-20142/2017,(N.A.),,2/2017,295.47,,295.47,0.0,0.0,224.4298,1414.0,75.96,-1338.04,0.0,Low,On Schedule,"Background REHABILITATION AND UPGRADATION OF NH-221 FROM KM 121/0 TO 165/00 (OF VIJAYAWADA-JAGDALPUR RUDRAMPUR, TELANGANA This Project was approved on October 2014 with Capital Investment of Rs. 295.47 Crores with schedule completion date February 2017. Now it’s anticipated cost is Rs. 313.27 crores",Road Transport & Highways,Andhra Pradesh,1.0,0.76,5.692,0,36.0,On Schedule,0,Low,1689
MAR-2025,2025,MAR,FRMarch2025.pdf,N24002000,WIDENING AND STRENGTHENING OF EXISTING 2 LANE WITH PAVED SHOULDER TO 4 LANE WITH PAVED SHOULDER FRO,MoRTH,3-20217/2024,(N.A.),,7/2024,317.19,,317.19,0.0,0.0,164.857,1416.0,51.97,-1364.03,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.52,5.763,0,36.0,On Schedule,0,Low,1690
MAR-2025,2025,MAR,FRMarch2025.pdf,N24002002,WIDENING AND IMPROVEMENT OF EXISTING CARRIAGE WAY TO 2 LANE WITH PAVED SHOULDERS FROM KM. 86/160 TO,MoRTH,1-202212/2024,(N.A.),,12/2024,423.48,,423.48,0.0,0.0,227.2571,1418.0,53.66,-1364.34,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.537,6.051,0,36.0,On Schedule,0,Low,1691
MAR-2025,2025,MAR,FRMarch2025.pdf,N24002004,REHABILITATION AND UPGRADATION OF LB-NAGAR TO MALKAPUR SECTION TO 6-LANE MAIN CARRIAGEWAY WITH SERVI,MoRTH,3-20217/2024,(N.A.),,6/2025,545.11,,545.11,0.0,0.0,312.6175,1420.0,57.35,-1362.65,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.573,6.303,0,36.0,On Schedule,0,Low,1692
MAR-2025,2025,MAR,FRMarch2025.pdf,N24002006,"ONSTRUCTION OF 4-LANE FLYOVER AT AMBERPET-X ROAD, HYDERABAD ON NH-202 IN THE STATE OF TELANGANA",MoRTH,10-20176/2023,(N.A.),,6/2023,186.71,,186.71,0.0,0.0,186.8191,1422.0,100.06,-1321.94,0.0,Low,On Schedule,,Road Transport & Highways,Telangana,1.0,1.001,5.235,0,36.0,On Schedule,0,Low,1693
MAR-2025,2025,MAR,FRMarch2025.pdf,N24002008,WIDENING TO 2 LANE WITH PAVED SHOULDERS OF SIDDIPET-ELKATHURTHY SECTION FROM KM 69/978 TO KM 133/6,MoRTH,1-202212/2024,(N.A.),,12/2024,578.85,,578.85,0.0,0.0,202.2779,1424.0,34.94,-1389.06,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.349,6.363,0,36.0,On Schedule,0,Low,1694
MAR-2025,2025,MAR,FRMarch2025.pdf,N24002010,WIDENING AND STRENGTHENING TO 4 LANE / 2-LANE WITH PAVED SHOULDERS OF MAHABUBNAGAR-CHINCHOLI SECTION,MoRTH,3-20223/2024,(N.A.),,10/2025,631.49,,631.49,0.0,0.0,71.8125,203.0,11.37,-191.63,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.114,6.45,0,36.0,On Schedule,0,Low,1695
MAR-2025,2025,MAR,FRMarch2025.pdf,N24000980,WIDEINING TO TWO/FOUR LANE WITH PAVED SHOULDERS FROM EXISTING KM 182.120 TO KM 227.600 OF NH-167 ON,MoRTH,10-20162/2019,(N.A.),,2/2019,298.32,,298.32,0.0,0.0,178.4798,1427.0,59.83,-1367.17,0.0,Low,On Schedule,"Background WIDEINING TO TWO/FOUR LANE WITH PAVED SHOULDERS FROM EXISTING KM 182.120 TO KM 227.600 OF NH- 167 ON, TELANGANA Balance work is in progress. 384 REHABILITATION AND UPGRADATION",Road Transport & Highways,Multi-State / Central,1.0,0.598,5.702,0,36.0,On Schedule,0,Low,1696
MAR-2025,2025,MAR,FRMarch2025.pdf,N24001867,UPGRADATION OF TWO LANE PAVED SHOULDER FROM SHAHPURA TO THANAGAZI OF NH-248A ON EPC MODE IN THE STAT,MoRTH,3-20227/2024,(N.A.),,6/2025,174.34,,174.34,0.0,0.0,104.088,1294.0,59.7,-1234.3,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.597,5.167,0,36.0,On Schedule,0,Low,1697
MAR-2025,2025,MAR,FRMarch2025.pdf,N24001869,UPGRADATION AND REHABILITATION TO TWO LANE WITH PAVED SHOULDER OF GHAGARIYA- MUNABAO SECTION FROM KM,MoRTH,12-20228/2025,(N.A.),,8/2025,235.15,,235.15,0.0,0.0,152.6994,1296.0,64.94,-1231.06,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.649,5.464,0,36.0,On Schedule,0,Low,1698
MAR-2025,2025,MAR,FRMarch2025.pdf,N24002083,FOUR LANING OF KARIMNAGAR- WARANGAL SECTION OF NH-563 FROM DESIGN CH.48.860 KM NEAR SH-1 CH.170.400 K,NHAI,3-20227/2025,(N.A.),,7/2025,2146.86,2413.0,2414.46,267.6,12.46,917.0867,204.0,42.72,-161.28,0.0,Low,On Schedule,,Road Transport & Highways,Telangana,1.125,0.427,7.672,0,36.0,On Schedule,0,Low,1699
MAR-2025,2025,MAR,FRMarch2025.pdf,N24000986,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 67.00 TO 114.425 OF KALWAKURTHY-MALLEPALLY SECTION,MoRTH,1-20175/2019,(N.A.),,5/2019,300.0,,300.0,0.0,0.0,243.3696,1434.0,81.12,-1352.88,0.0,Low,On Schedule,"Background WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 67.00 TO 114.425 OF KALWAKURTHY- MALLEPALLY SECTION, TELANGANA Balance work is in progress. 427 REHABILITATION AND UP-GRADATION",Road Transport & Highways,Multi-State / Central,1.0,0.811,5.707,0,36.0,On Schedule,0,Low,1700
MAR-2025,2025,MAR,FRMarch2025.pdf,N24000987,LANING FROM KM 9.90 TO KM 19.948 (ARAMGARH-SAMSHABAD SECTION) OF HYDERABAD- SAMSHABAD SECTION OF NH,MoRTH,1-20185/2020,(N.A.),,5/2020,283.15,,283.15,0.0,0.0,283.6192,1435.0,100.17,-1334.83,0.0,Low,On Schedule,"Background 6 LANING FROM KM 9.90 TO KM 19.948 (ARAMGARH-SAMSHABAD SECTION) OF HYDERABAD-SAMSHABAD SECTION OF NH, TELANGANA ( - ) 731 UPGRADATION OF NH-81 WITH A MIN",Road Transport & Highways,Telangana,1.0,1.002,5.65,0,36.0,On Schedule,0,Low,1701
MAR-2025,2025,MAR,FRMarch2025.pdf,N24000989,WIDENING AND STRENGTHENING OF EXISTING CARRIAGEWAY IN 2 LANE WITH PAVED SHOULDERS FROM KM.25/0 TO 59,MoRTH,2-20186/2020,(N.A.),,6/2020,206.13,,206.13,0.0,0.0,192.7398,1437.0,93.5,-1343.5,0.0,Low,On Schedule,"Background WIDENING AND STRENGTHENING OF EXISTING CARRIAGEWAY IN 2 LANE WITH PAVED SHOULDERS FROM KM.25/0 TO 59, TELANGANA ( - ) 735 UPGRADATION TO 2LANE WITH PAVED",Road Transport & Highways,Multi-State / Central,1.0,0.935,5.333,0,36.0,On Schedule,0,Low,1702
MAR-2025,2025,MAR,FRMarch2025.pdf,N24000993,REHABILITATION AND UPGRADATION OF NH-167 FROM DESIGN KM.187.723 TO 234.434 (MIRYALAGUDA TO KODAD SEC,MoRTH,3-20189/2020,(N.A.),,9/2020,322.81,,322.81,0.0,0.0,325.7798,1439.0,100.92,-1338.08,0.0,Low,On Schedule,"Background REHABILITATION AND UPGRADATION OF NH-167 FROM DESIGN KM.187.723 TO 234.434 (MIRYALAGUDA TO KODAD SEC, TELANGANA ( - ) 757 CONSTRUCTION OF SIX LANE ELEVAT",Road Transport & Highways,Multi-State / Central,1.0,1.009,5.78,0,36.0,On Schedule,0,Low,1703
MAR-2025,2025,MAR,FRMarch2025.pdf,N24000996,REHABILITATION AND UP- GRADATION TO TWO LANE WITH PAVED SHOULDERS FROM KM 0/0 TO 72/6 OF NH-365 (NAKR,MoRTH,1-201710/2019,(N.A.),,10/2019,605.08,,605.08,0.0,0.0,416.5099,1441.0,68.84,-1372.16,0.0,Low,On Schedule,"Background REHABILITATION AND UP-GRADATION TO TWO LANE WITH PAVED SHOULDERS FROM KM 0/0 TO 72/6 OF NH- 365 (NAKR, TELANGANA Balance work is in progress. Ministry Of Statistics and Programme Implementation Infrastructure and Project Monitoring Division Release On 24-Aug",Road Transport & Highways,Uttar Pradesh,1.0,0.688,6.407,0,36.0,On Schedule,0,Low,1704
MAR-2025,2025,MAR,FRMarch2025.pdf,N24002190,CONSTRUCTION OF 4-LANE ACCESS CONTROLLED GREENFIELD HIGHWAY SECTION ON NH-163G (KHAMMAM- VIJAYAWADA),NHAI,3-20238/2026,(N.A.),,8/2026,983.0,,983.0,0.0,0.0,0.006,1444.0,0.0,-1444.0,0.0,Low,On Schedule,,Road Transport & Highways,Andhra Pradesh,1.0,0.0,6.892,0,36.0,On Schedule,0,Low,1705
MAR-2025,2025,MAR,FRMarch2025.pdf,N24001483,KHAMMAM DEVARAPALLE PKG II 4L ACCESS CONTROLLED (GREENFIELD) FROM SOMAVARAM VILLAGE TO CHINTAGUDEM V,NHAI,2-20229/2024,(N.A.),,9/2024,637.11,,637.11,0.0,0.0,398.778,206.0,62.59,-143.41,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.626,6.459,0,36.0,On Schedule,0,Low,1706
MAR-2025,2025,MAR,FRMarch2025.pdf,N24001556,6L OF EXISTING 4L FROM GUNDLAPOCHAMPALLY TO BOWENPALLY FROM KM 471.300 TO KM 481.331 OF NH-44,NHAI,12-20217/2024,(N.A.),,7/2024,521.53,,521.53,0.0,0.0,240.4548,1450.0,46.11,-1403.89,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.461,6.259,0,36.0,On Schedule,0,Low,1707
MAR-2025,2025,MAR,FRMarch2025.pdf,N06000208,KHADIA EXPANSION OCP,NCL,6-20213/2025,(N.A.),,3/2027,491.67,,491.67,0.0,0.0,138.709,1472.0,28.21,-1443.79,0.0,Low,On Schedule,,Coal & Mines,Multi-State / Central,1.0,0.282,6.2,0,36.0,On Schedule,0,Low,1708
MAR-2025,2025,MAR,FRMarch2025.pdf,N16000506,GRASS-ROOT TERMINAL AT MIRZAPUR UTTAR PRADESH,IOCL,9-20226/2026,(N.A.),,11/2026,980.45,,980.45,0.0,0.0,177.0769,1477.0,18.06,-1458.94,0.0,Low,On Schedule,,Petroleum & Natural Gas,Uttar Pradesh,1.0,0.181,6.889,0,36.0,On Schedule,0,Low,1709
MAR-2025,2025,MAR,FRMarch2025.pdf,N18000382,"SINGRAULI SUPER THERMAL POWER PROJECT, STAGE-III (2X800 MW)",NTPC,3-20242/2030,(N.A.),,2/2030,17195.31,,17195.31,0.0,0.0,1300.6,1479.0,7.56,-1471.44,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.076,9.752,0,36.0,On Schedule,0,Low,1710
MAR-2025,2025,MAR,FRMarch2025.pdf,N22000468,BURHWAL - GONDA - 3RD RUNNING LINE.,NER,4-2016,(N.A.),,9/2025,602.5,,1117.8,515.3,85.53,1092.11,48.0,181.26,133.26,0.0,High,On Schedule,"Background BURHWAL - GONDA - 3RD RUNNING LINE., UTTAR PRADESH EPC contract is proposed for the work, Forest clearance is required.Project approved in April 2016 with cost of Rs 602.50 crore and detailed estt. sanctioned with cost Rs.714.34 crs. tender work of EPC contract is in progreses. Target for",Other Infrastructure,Multi-State / Central,1.855,1.813,6.403,1,36.0,On Schedule,0,High,1711
MAR-2025,2025,MAR,FRMarch2025.pdf,N22000545,ALIGARH-HARDUAGANJ FLYOVER (22 KM),NCR,4-20206/2026,(N.A.),,6/2026,1456.89,1244.13,1456.89,0.0,0.0,10.148,1483.0,0.7,-1482.3,0.0,Low,On Schedule,,Road Transport & Highways,Delhi & NCR,1.0,0.007,7.285,0,36.0,On Schedule,0,Low,1712
MAR-2025,2025,MAR,FRMarch2025.pdf,N24002165,CONSTRUCTION OF BYPASS TO MADURAI - ACHAMBATHU - VIRATIPATHU IN KM 6/850 - 10/382 OF NH 49 EXTN. (NE,MoRTH,3-20228/2026,(N.A.),,8/2026,238.97,260.07,260.07,21.1,8.83,92.6639,1388.0,38.78,-1349.22,0.0,Low,On Schedule,,Road Transport & Highways,Tamil Nadu,1.088,0.388,5.481,0,36.0,On Schedule,0,Low,1713
MAR-2025,2025,MAR,FRMarch2025.pdf,N24001455,CONSTRUCTION OF 4 LANE WITH PAVED SHOULDERS THIRUVAYARU BYPASS IN BETWEEN EXISTING KM.55/926 TO 62/6,MoRTH,2-20228/2022,(N.A.),,3/2025,191.33,207.97,207.97,16.64,8.7,197.17,100.0,103.05,3.05,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.087,1.031,5.259,0,36.0,On Schedule,0,Low,1714
